id,category,created_at,image_url,og_file_name,attributes
e9a5ca70-4989-41ce-a317-82b2eb5e29a8,techwear,2026-01-18T06:15:12.061021+00:00,https://mmhrgscgfycuzykqyxvh.supabase.co/storage/v1/object/sign/techwear_shirts/techwear-jacket_56833397-00ed-4a8c-91a8-621f8f1b1b9e.jpg?token=eyJraWQiOiJzdG9yYWdlLXVybC1zaWduaW5nLWtleV80ZTIwNzU3ZS1lZjRiLTQ1YzUtYTgxMy1kOGM5MmRmOTlkMWIiLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJ0ZWNod2Vhcl9zaGlydHMvdGVjaHdlYXItamFja2V0XzU2ODMzMzk3LTAwZWQtNGE4Yy05MWE4LTYyMWY4ZjFiMWI5ZS5qcGciLCJpYXQiOjE3Njg3MDYwMjIsImV4cCI6MzMzMDQ3MDYwMjJ9.hZ7TK3AbYtazcONMKve34cxEKwOb3kM3SE0RQ25BBeQ,techwear-jacket_56833397-00ed-4a8c-91a8-621f8f1b1b9e.jpg,"{""type"": ""jacket"", ""gender_target"": ""male"", ""style"": ""techwear"", ""color"": ""black"", ""fit"": ""regular"", ""description"": ""Heavy duty black techwear jacket with straps.""}"
41550c51-4117-4961-9852-e5e1c9a7a4c1,techwear,2026-01-18T06:15:12.061021+00:00,https://mmhrgscgfycuzykqyxvh.supabase.co/storage/v1/object/sign/techwear_shirts/techwear-minimalism.webp?token=eyJraWQiOiJzdG9yYWdlLXVybC1zaWduaW5nLWtleV80ZTIwNzU3ZS1lZjRiLTQ1YzUtYTgxMy1kOGM5MmRmOTlkMWIiLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJ0ZWNod2Vhcl9zaGlydHMvdGVjaHdlYXItbWluaW1hbGlzbS53ZWJwIiwiaWF0IjoxNzY4NzA2MDI5LCJleHAiOjMzMzA0NzA2MDI5fQ.NasNmRi8Y6QLMRVysP2uICck9YvnFVTW4k9en0du9m0,techwear-minimalism.webp,"{""type"": ""shirt"", ""gender_target"": ""unisex"", ""style"": ""techwear"", ""color"": ""black"", ""fit"": ""relaxed"", ""description"": ""Minimalist black techwear top.""}"
3dc0da46-8f53-489f-b24f-f26cef8b3e91,tech-bro,2026-01-18T06:15:12.061021+00:00,https://mmhrgscgfycuzykqyxvh.supabase.co/storage/v1/object/sign/tech_bro_shirts/https___s3.amazonaws.com_syncpigeon_alti_prod_images_pat-25882__front-ellwood-green.avif?token=eyJraWQiOiJzdG9yYWdlLXVybC1zaWduaW5nLWtleV80ZTIwNzU3ZS1lZjRiLTQ1YzUtYTgxMy1kOGM5MmRmOTlkMWIiLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJ0ZWNoX2Jyb19zaGlydHMvaHR0cHNfX19zMy5hbWF6b25hd3MuY29tX3N5bmNwaWdlb25fYWx0aV9wcm9kX2ltYWdlc19wYXQtMjU4ODJfX2Zyb250LWVsbHdvb2QtZ3JlZW4uYXZpZiIsImlhdCI6MTc2ODcwNjEwNSwiZXhwIjozMzMwNDcwNjEwNX0.NJk0Jox-nP-LNpy3FqM1EoDdW9xcYAWCAKeMyS3YDc8,https___s3.amazonaws.com_syncpigeon_alti_prod_images_pat-25882__front-ellwood-green.avif,"{""type"": ""vest"", ""gender_target"": ""male"", ""style"": ""tech-bro"", ""color"": ""green"", ""fit"": ""regular"", ""description"": ""Green fleece vest, staple tech worker gear.""}"
903c01ae-bea2-4ec9-8dff-874bb1cc6321,tech-bro,2026-01-18T06:15:12.061021+00:00,https://mmhrgscgfycuzykqyxvh.supabase.co/storage/v1/object/sign/tech_bro_shirts/images.jpg?token=eyJraWQiOiJzdG9yYWdlLXVybC1zaWduaW5nLWtleV80ZTIwNzU3ZS1lZjRiLTQ1YzUtYTgxMy1kOGM5MmRmOTlkMWIiLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJ0ZWNoX2Jyb19zaGlydHMvaW1hZ2VzLmpwZyIsImlhdCI6MTc2ODcwNjExNCwiZXhwIjozMzMwNDcwNjExNH0.M-tm_H5hBVBLN9LlSZn72Q5X5CSH40dFLPv9tmsw--E,images.jpg,"{""type"": ""t-shirt"", ""gender_target"": ""male"", ""style"": ""tech-bro"", ""color"": ""grey"", ""fit"": ""regular"", ""description"": ""Basic grey t-shirt, company swag style.""}"
f9530bb2-1b94-487f-a8a0-47e2ef32892d,tech-bro,2026-01-18T06:15:12.061021+00:00,https://mmhrgscgfycuzykqyxvh.supabase.co/storage/v1/object/sign/tech_bro_shirts/largeback-25882_TRPB.webp?token=eyJraWQiOiJzdG9yYWdlLXVybC1zaWduaW5nLWtleV80ZTIwNzU3ZS1lZjRiLTQ1YzUtYTgxMy1kOGM5MmRmOTlkMWIiLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJ0ZWNoX2Jyb19zaGlydHMvbGFyZ2ViYWNrLTI1ODgyX1RSUEIud2VicCIsImlhdCI6MTc2ODcwNjEyMCwiZXhwIjozMzMwNDcwNjEyMH0.CvIMKiJKiJHxIIo2EHZy7LkeM3HHHzhp6C7SxKJuBto,largeback-25882_TRPB.webp,"{""type"": ""vest"", ""gender_target"": ""male"", ""style"": ""tech-bro"", ""color"": ""black"", ""fit"": ""regular"", ""description"": ""Black performance fleece vest.""}"
567a1fc5-79cd-4889-81da-e22aa6a6195b,tech-bro,2026-01-18T06:15:12.061021+00:00,https://mmhrgscgfycuzykqyxvh.supabase.co/storage/v1/object/sign/tech_bro_shirts/Mens-Better-Sweater-Fleece-Vest-BLACK.webp?token=eyJraWQiOiJzdG9yYWdlLXVybC1zaWduaW5nLWtleV80ZTIwNzU3ZS1lZjRiLTQ1YzUtYTgxMy1kOGM5MmRmOTlkMWIiLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJ0ZWNoX2Jyb19zaGlydHMvTWVucy1CZXR0ZXItU3dlYXRlci1GbGVlY2UtVmVzdC1CTEFDSy53ZWJwIiwiaWF0IjoxNzY4NzA2MTI2LCJleHAiOjMzMzA0NzA2MTI2fQ.weFC9LZ4S6XNO5uwvLGUUD-kLTthStdzQwInplecvxc,Mens-Better-Sweater-Fleece-Vest-BLACK.webp,"{""type"": ""vest"", ""gender_target"": ""male"", ""style"": ""tech-bro"", ""color"": ""black"", ""fit"": ""regular"", ""description"": ""Patagonia-style black fleece vest.""}"
adcf4bb7-8c71-40cf-b420-ed1b996f998b,tech-bro,2026-01-18T06:15:12.061021+00:00,https://mmhrgscgfycuzykqyxvh.supabase.co/storage/v1/object/sign/tech_bro_shirts/Patagonia-Los-Gatos-Fleece-Vest-Birch-White_2.webp?token=eyJraWQiOiJzdG9yYWdlLXVybC1zaWduaW5nLWtleV80ZTIwNzU3ZS1lZjRiLTQ1YzUtYTgxMy1kOGM5MmRmOTlkMWIiLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJ0ZWNoX2Jyb19zaGlydHMvUGF0YWdvbmlhLUxvcy1HYXRvcy1GbGVlY2UtVmVzdC1CaXJjaC1XaGl0ZV8yLndlYnAiLCJpYXQiOjE3Njg3MDYxMzMsImV4cCI6MzMzMDQ3MDYxMzN9.AVlOoj4c3GbRDHX4VikmVV2BDKPeeZTyUKRA1bmIS0Q,Patagonia-Los-Gatos-Fleece-Vest-Birch-White_2.webp,"{""type"": ""vest"", ""gender_target"": ""male"", ""style"": ""tech-bro"", ""color"": ""white"", ""fit"": ""regular"", ""description"": ""White/Cream fleece vest, high pile.""}"
d3d40bab-109c-4de1-a60e-adf5fb189c77,tech-bro,2026-01-18T06:15:12.061021+00:00,https://mmhrgscgfycuzykqyxvh.supabase.co/storage/v1/object/sign/tech_bro_shirts/patagonia-men-s-retro-pile-vest-forge-grey.jpg?token=eyJraWQiOiJzdG9yYWdlLXVybC1zaWduaW5nLWtleV80ZTIwNzU3ZS1lZjRiLTQ1YzUtYTgxMy1kOGM5MmRmOTlkMWIiLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJ0ZWNoX2Jyb19zaGlydHMvcGF0YWdvbmlhLW1lbi1zLXJldHJvLXBpbGUtdmVzdC1mb3JnZS1ncmV5LmpwZyIsImlhdCI6MTc2ODcwNjEzOSwiZXhwIjozMzMwNDcwNjEzOX0.O80eeRAWPjMjXwy4EcewsjGAR2lNXcCHF1CSnQcp6cw,patagonia-men-s-retro-pile-vest-forge-grey.jpg,"{""type"": ""vest"", ""gender_target"": ""male"", ""style"": ""tech-bro"", ""color"": ""grey"", ""fit"": ""regular"", ""description"": ""Grey retro pile vest.""}"
f81e90a2-d1c2-4c33-84ee-028a6dd342ff,tech-bro,2026-01-18T06:15:12.061021+00:00,https://mmhrgscgfycuzykqyxvh.supabase.co/storage/v1/object/sign/tech_bro_shirts/shopping.webp?token=eyJraWQiOiJzdG9yYWdlLXVybC1zaWduaW5nLWtleV80ZTIwNzU3ZS1lZjRiLTQ1YzUtYTgxMy1kOGM5MmRmOTlkMWIiLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJ0ZWNoX2Jyb19zaGlydHMvc2hvcHBpbmcud2VicCIsImlhdCI6MTc2ODcwNjE0NiwiZXhwIjozMzMwNDcwNjE0Nn0.q6I5necJ57_kn9CMTXbNlvyNQcsfYu5MQymX8fn5YRg,shopping.webp,"{""type"": ""shirt"", ""gender_target"": ""male"", ""style"": ""tech-bro"", ""color"": ""blue"", ""fit"": ""regular"", ""description"": ""Blue quarter-zip pullover.""}"
d439527d-f327-4717-8865-83c173563214,tech-bro,2026-01-18T06:15:12.061021+00:00,https://mmhrgscgfycuzykqyxvh.supabase.co/storage/v1/object/sign/tech_bro_shirts/shopping2.png?token=eyJraWQiOiJzdG9yYWdlLXVybC1zaWduaW5nLWtleV80ZTIwNzU3ZS1lZjRiLTQ1YzUtYTgxMy1kOGM5MmRmOTlkMWIiLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJ0ZWNoX2Jyb19zaGlydHMvc2hvcHBpbmcyLnBuZyIsImlhdCI6MTc2ODcwNjE1MiwiZXhwIjozMzMwNDcwNjE1Mn0.h2uuPdbjkhF6mEtcrSIwZ70yjD4nqxlLJlTL2I7nAWs,shopping2.png,"{""type"": ""shirt"", ""gender_target"": ""male"", ""style"": ""tech-bro"", ""color"": ""navy"", ""fit"": ""regular"", ""description"": ""Navy blue company polo.""}"
346b87e5-f7c3-465f-9b85-b6966292a8bb,teacher,2026-01-18T06:15:12.061021+00:00,https://mmhrgscgfycuzykqyxvh.supabase.co/storage/v1/object/sign/teacher_shirts/44BM24029-343_800x.webp?token=eyJraWQiOiJzdG9yYWdlLXVybC1zaWduaW5nLWtleV80ZTIwNzU3ZS1lZjRiLTQ1YzUtYTgxMy1kOGM5MmRmOTlkMWIiLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJ0ZWFjaGVyX3NoaXJ0cy80NEJNMjQwMjktMzQzXzgwMHgud2VicCIsImlhdCI6MTc2ODcwNjI3NSwiZXhwIjozMzMwNDcwNjI3NX0.NTlcU7DodtPGNxPxi6WaY5Hw01WrwPJSlmJnH9BcvJE,44BM24029-343_800x.webp,"{""type"": ""shirt"", ""gender_target"": ""female"", ""style"": ""teacher"", ""color"": ""yellow"", ""pattern"": ""floral"", ""description"": ""Bright yellow floral blouse.""}"
a89f78e0-3a6b-4737-9c00-e774f057ddd8,teacher,2026-01-18T06:15:12.061021+00:00,https://mmhrgscgfycuzykqyxvh.supabase.co/storage/v1/object/sign/teacher_shirts/451561639_1221_HalfBodyTop__51812.jpg?token=eyJraWQiOiJzdG9yYWdlLXVybC1zaWduaW5nLWtleV80ZTIwNzU3ZS1lZjRiLTQ1YzUtYTgxMy1kOGM5MmRmOTlkMWIiLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJ0ZWFjaGVyX3NoaXJ0cy80NTE1NjE2MzlfMTIyMV9IYWxmQm9keVRvcF9fNTE4MTIuanBnIiwiaWF0IjoxNzY4NzA2MjgxLCJleHAiOjMzMzA0NzA2MjgxfQ.5jkkkxCKHKJ2-kJgkDXZPZZsEkmqz-5Hs-VQk4-aTzs,451561639_1221_HalfBodyTop__51812.jpg,"{""type"": ""shirt"", ""gender_target"": ""female"", ""style"": ""teacher"", ""color"": ""white"", ""fit"": ""relaxed"", ""description"": ""White modest top with lace details.""}"
